Ref number,Carbon precursors,Sample name,Sbet (m2g-1),Vtotal (cm3g-1),Vmicro (cm3g-1),P (bar),T (K),C (%),O (%),N (%),Uptake (mmolg-1),DOI,Year,Title
100,Corn straw,H-4–9-4-m,3567.33,2.05,1.3,10.0,298.0,86.34,12.31,0.72,13.25,https://doi.org/10.1016/j.cej.2024.153403,2024,Straw-based biochar prepared from multi-step KOH activation and its structure-effect relationship of CO2 capture under atmospheric/pressurized conditions via experimental analysis and MD/DFT calculations
100,Corn straw,4–9-2-m,2375.22,1.17,0.97,20.0,298.0,79.67,18.15,1.19,14.68,https://doi.org/10.1016/j.cej.2024.153403,2024,Straw-based biochar prepared from multi-step KOH activation and its structure-effect relationship of CO2 capture under atmospheric/pressurized conditions via experimental analysis and MD/DFT calculations
100,Corn straw,4–9-4-m,3006.41,1.8,1.14,20.0,298.0,80.72,17.45,1.06,18.43,https://doi.org/10.1016/j.cej.2024.153403,2024,Straw-based biochar prepared from multi-step KOH activation and its structure-effect relationship of CO2 capture under atmospheric/pressurized conditions via experimental analysis and MD/DFT calculations
100,Corn straw,4–9-2-d,119.57,0.062,0.049,20.0,298.0,85.47,13.0,0.72,3.74,https://doi.org/10.1016/j.cej.2024.153403,2024,Straw-based biochar prepared from multi-step KOH activation and its structure-effect relationship of CO2 capture under atmospheric/pressurized conditions via experimental analysis and MD/DFT calculations
100,Corn straw,4–9-4-d,179.67,0.084,0.071,20.0,298.0,86.44,12.09,0.72,5.07,https://doi.org/10.1016/j.cej.2024.153403,2024,Straw-based biochar prepared from multi-step KOH activation and its structure-effect relationship of CO2 capture under atmospheric/pressurized conditions via experimental analysis and MD/DFT calculations
100,Corn straw,4–9-2d-2 m,2374.55,1.25,0.96,20.0,298.0,80.19,17.18,1.85,15.29,https://doi.org/10.1016/j.cej.2024.153403,2024,Straw-based biochar prepared from multi-step KOH activation and its structure-effect relationship of CO2 capture under atmospheric/pressurized conditions via experimental analysis and MD/DFT calculations
100,Corn straw,H-4–9-4-m,3567.33,2.05,1.3,20.0,298.0,86.34,12.31,0.72,19.87,https://doi.org/10.1016/j.cej.2024.153403,2024,Straw-based biochar prepared from multi-step KOH activation and its structure-effect relationship of CO2 capture under atmospheric/pressurized conditions via experimental analysis and MD/DFT calculations
100,Corn straw,4–9-2-m,2375.22,1.17,0.97,30.0,298.0,79.67,18.15,1.19,16.55,https://doi.org/10.1016/j.cej.2024.153403,2024,Straw-based biochar prepared from multi-step KOH activation and its structure-effect relationship of CO2 capture under atmospheric/pressurized conditions via experimental analysis and MD/DFT calculations
100,Corn straw,4–9-4-m,3006.41,1.8,1.14,30.0,298.0,80.72,17.45,1.06,23.07,https://doi.org/10.1016/j.cej.2024.153403,2024,Straw-based biochar prepared from multi-step KOH activation and its structure-effect relationship of CO2 capture under atmospheric/pressurized conditions via experimental analysis and MD/DFT calculations
100,Corn straw,4–9-2-d,119.57,0.062,0.049,30.0,298.0,85.47,13.0,0.72,3.98,https://doi.org/10.1016/j.cej.2024.153403,2024,Straw-based biochar prepared from multi-step KOH activation and its structure-effect relationship of CO2 capture under atmospheric/pressurized conditions via experimental analysis and MD/DFT calculations
100,Corn straw,4–9-4-d,179.67,0.084,0.071,30.0,298.0,86.44,12.09,0.72,5.58,https://doi.org/10.1016/j.cej.2024.153403,2024,Straw-based biochar prepared from multi-step KOH activation and its structure-effect relationship of CO2 capture under atmospheric/pressurized conditions via experimental analysis and MD/DFT calculations
100,Corn straw,4–9-2d-2 m,2374.55,1.25,0.96,30.0,298.0,80.19,17.18,1.85,17.22,https://doi.org/10.1016/j.cej.2024.153403,2024,Straw-based biochar prepared from multi-step KOH activation and its structure-effect relationship of CO2 capture under atmospheric/pressurized conditions via experimental analysis and MD/DFT calculations
100,Corn straw,H-4–9-4-m,3567.33,2.05,1.3,30.0,298.0,86.34,12.31,0.72,24.77,https://doi.org/10.1016/j.cej.2024.153403,2024,Straw-based biochar prepared from multi-step KOH activation and its structure-effect relationship of CO2 capture under atmospheric/pressurized conditions via experimental analysis and MD/DFT calculations
101,Pitch,HPCNF-4,440.3,0.9,0.13,0.15,273.0,89.67,6.34,3.99,1.21,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
101,Pitch,HPCNF-5,529.7,1.11,0.15,0.15,273.0,90.4,6.58,3.01,1.57,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
101,Pitch,HPCNF-6,737.9,1.72,0.19,0.15,273.0,91.12,5.93,2.95,1.25,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
101,Pitch,HPCNF-8,795.3,2.18,0.19,0.15,273.0,91.49,5.24,3.27,1.26,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
101,Pitch,HPCNF-4,440.3,0.9,0.13,0.15,298.0,89.67,6.34,3.99,0.76,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
101,Pitch,HPCNF-5,529.7,1.11,0.15,0.15,298.0,90.4,6.58,3.01,0.88,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
101,Pitch,HPCNF-6,737.9,1.72,0.19,0.15,298.0,91.12,5.93,2.95,0.71,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
101,Pitch,HPCNF-8,795.3,2.18,0.19,0.15,298.0,91.49,5.24,3.27,0.73,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
101,Pitch,HPCNF-4,440.3,0.9,0.13,1.0,273.0,89.67,6.34,3.99,2.77,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
101,Pitch,HPCNF-5,529.7,1.11,0.15,1.0,273.0,90.4,6.58,3.01,3.57,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
101,Pitch,HPCNF-6,737.9,1.72,0.19,1.0,273.0,91.12,5.93,2.95,3.41,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
101,Pitch,HPCNF-8,795.3,2.18,0.19,1.0,273.0,91.49,5.24,3.27,3.45,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
101,Pitch,HPCNF-4,440.3,0.9,0.13,1.0,298.0,89.67,6.34,3.99,2.05,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
101,Pitch,HPCNF-5,529.7,1.11,0.15,1.0,298.0,90.4,6.58,3.01,2.44,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
101,Pitch,HPCNF-6,737.9,1.72,0.19,1.0,298.0,91.12,5.93,2.95,2.28,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
101,Pitch,HPCNF-8,795.3,2.18,0.19,1.0,298.0,91.49,5.24,3.27,2.41,https://doi.org/10.1016/j.est.2024.110636,2024,Ball-flower-like hierarchically porous carbons via a “work-in-tandem” strategy for effective energy storage and CO2 capture
102,Orange peel,OPMK-900,2130.0,,0.5106,1.0,273.0,83.4,13.8,2.8,6.67,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPK-900,1889.0,,0.6174,1.0,273.0,85.3,14.7,,6.45,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPMK-800,1946.0,,0.4075,1.0,273.0,83.1,13.1,3.8,5.19,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPK-800,1771.0,,0.2845,1.0,273.0,85.6,14.4,,4.59,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPMK-700,1830.0,,0.3981,1.0,273.0,80.2,14.1,5.7,4.27,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPK-700,1683.0,,0.3165,1.0,273.0,83.9,16.1,,4.11,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPK-12,1369.0,,0.227,1.0,273.0,85.4,14.6,,3.71,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPK-11,530.0,,0.1837,1.0,273.0,84.2,15.8,,3.47,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OP-M-K,1993.0,,0.3299,1.0,273.0,88.3,7.5,4.2,3.16,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPM,87.0,,0.0002,1.0,273.0,81.5,8.7,9.8,2.23,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPMK-900,2130.0,,0.5106,1.0,283.0,83.4,13.8,2.8,5.41,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPK-900,1889.0,,0.6174,1.0,283.0,85.3,14.7,,5.27,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPMK-800,1946.0,,0.4075,1.0,283.0,83.1,13.1,3.8,4.91,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPK-800,1771.0,,0.2845,1.0,283.0,85.6,14.4,,4.35,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPMK-700,1830.0,,0.3981,1.0,283.0,80.2,14.1,5.7,4.01,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPK-700,1683.0,,0.3165,1.0,283.0,83.9,16.1,,3.89,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPK-12,1369.0,,0.227,1.0,283.0,85.4,14.6,,3.42,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPK-11,530.0,,0.1837,1.0,283.0,84.2,15.8,,3.16,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OP-M-K,1993.0,,0.3299,1.0,283.0,88.3,7.5,4.2,2.65,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPM,87.0,,0.0002,1.0,283.0,81.5,8.7,9.8,2.12,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPMK-900,2130.0,,0.5106,1.0,298.0,83.4,13.8,2.8,3.97,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPK-900,1889.0,,0.6174,1.0,298.0,85.3,14.7,,3.82,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPMK-800,1946.0,,0.4075,1.0,298.0,83.1,13.1,3.8,3.57,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPK-800,1771.0,,0.2845,1.0,298.0,85.6,14.4,,3.32,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPMK-700,1830.0,,0.3981,1.0,298.0,80.2,14.1,5.7,3.13,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPK-700,1683.0,,0.3165,1.0,298.0,83.9,16.1,,2.88,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPK-12,1369.0,,0.227,1.0,298.0,85.4,14.6,,2.53,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPK-11,530.0,,0.1837,1.0,298.0,84.2,15.8,,2.32,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OP-M-K,1993.0,,0.3299,1.0,298.0,88.3,7.5,4.2,1.86,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
102,Orange peel,OPM,87.0,,0.0002,1.0,298.0,81.5,8.7,9.8,1.72,https://doi.org/10.1016/j.scitotenv.2022.157805,2022,Valorization of orange peel waste to tunable heteroatom-doped hydrochar-derived microporous carbons for selective CO2 adsorption and separation
103,Rice husk,CRHKOH3-1,183.69,0.098,0.0228,1.0,298.0,,,,2.22,https://doi.org/10.24275/rmiq/Mat2528,2022,CO2 capture on an optimally prepared highly microporous KOH-activated carbon from rice husk
103,Rice husk,CRHKOH2-1,474.16,0.3381,0.1716,1.0,298.0,,,,2.31,https://doi.org/10.24275/rmiq/Mat2528,2022,CO2 capture on an optimally prepared highly microporous KOH-activated carbon from rice husk
103,Rice husk,CRHKOH1-1,626.92,0.7727,0.5753,1.0,298.0,,,,2.36,https://doi.org/10.24275/rmiq/Mat2528,2022,CO2 capture on an optimally prepared highly microporous KOH-activated carbon from rice husk
103,Rice husk,CRHKOH1-2,629.7,0.76,0.5492,1.0,298.0,,,,2.4,https://doi.org/10.24275/rmiq/Mat2528,2022,CO2 capture on an optimally prepared highly microporous KOH-activated carbon from rice husk
103,Rice husk,CRHKOH1-3,1384.4,1.0854,0.5775,1.0,298.0,,,,2.517727273,https://doi.org/10.24275/rmiq/Mat2528,2022,CO2 capture on an optimally prepared highly microporous KOH-activated carbon from rice husk
